time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
2.640,1.263,-1.921,-0.498,-1.699,8519263744.000,-0.388,7.479,0.346,2.941,2.000,
2.642,1.073,-1.624,-0.513,-1.697,8519263744.000,-0.389,7.461,0.344,2.948,2.000,
2.644,0.870,-1.244,-0.529,-1.694,8519263744.000,-0.390,7.441,0.338,2.955,2.000,
2.646,0.702,-0.873,-0.542,-1.693,8519263744.000,-0.391,7.425,0.332,2.961,2.000,
2.648,0.587,-0.549,-0.549,-1.691,8519263744.000,-0.392,7.415,0.329,2.965,2.000,
2.650,0.516,-0.271,-0.546,-1.690,8519263744.000,-0.393,7.412,0.328,2.968,2.000,
2.652,0.473,-0.024,-0.534,-1.689,8519263744.000,-0.394,7.413,0.329,2.972,2.000,
2.654,0.450,0.159,-0.519,-1.688,8519263744.000,-0.395,7.416,0.331,2.978,2.000,
2.656,0.416,0.373,-0.505,-1.687,8519263744.000,-0.396,7.420,0.332,2.984,6.000,
2.658,0.374,0.596,-0.498,-1.686,8519263744.000,-0.397,7.423,0.333,2.989,2.000,
2.660,0.336,0.805,-0.499,-1.686,8519263744.000,-0.398,7.426,0.334,2.992,2.000,
2.662,0.306,0.981,-0.503,-1.685,8519263744.000,-0.399,7.429,0.335,2.993,2.000,
2.667,0.291,1.118,-0.501,-1.684,8519263744.000,-0.400,7.433,0.335,2.992,2.000,
2.669,0.295,1.251,-0.488,-1.684,8519263744.000,-0.401,7.439,0.336,2.989,2.000,
2.671,0.309,1.359,-0.467,-1.683,8519263744.000,-0.402,7.446,0.336,2.984,2.000,
2.673,0.327,1.434,-0.441,-1.683,8519263744.000,-0.403,7.451,0.335,2.979,2.000,
2.675,0.347,1.479,-0.410,-1.682,8519263744.000,-0.404,7.455,0.334,2.973,2.000,
2.677,0.373,1.503,-0.374,-1.681,8519263744.000,-0.405,7.458,0.332,2.965,2.000,
2.679,0.411,1.512,-0.338,-1.680,8519263744.000,-0.406,7.463,0.330,2.957,2.000,
2.681,0.457,1.508,-0.312,-1.680,8519263744.000,-0.406,7.468,0.327,2.947,2.000,
2.683,0.510,1.493,-0.303,-1.679,8519263744.000,-0.407,7.476,0.326,2.936,2.000,
2.685,0.562,1.467,-0.314,-1.678,8519263744.000,-0.408,7.485,0.325,2.922,2.000,
2.687,0.607,1.439,-0.341,-1.677,8519263744.000,-0.408,7.496,0.326,2.906,2.000,
2.689,0.637,1.417,-0.380,-1.675,8519263744.000,-0.409,7.508,0.329,2.888,2.000,
2.693,0.651,1.403,-0.431,-1.674,8519263744.000,-0.410,7.520,0.333,2.870,2.000,
2.695,0.645,1.398,-0.507,-1.673,8519263744.000,-0.411,7.532,0.340,2.848,6.000,
2.697,0.613,1.393,-0.582,-1.672,8519263744.000,-0.412,7.542,0.347,2.827,2.000,
2.699,0.561,1.380,-0.633,-1.670,8519263744.000,-0.413,7.547,0.351,2.811,2.000,
2.701,0.491,1.357,-0.663,-1.669,8519263744.000,-0.414,7.548,0.353,2.802,2.000,
2.703,0.407,1.321,-0.684,-1.668,8519263744.000,-0.415,7.545,0.353,2.798,2.000,
2.705,0.310,1.269,-0.710,-1.667,8519263744.000,-0.417,7.541,0.352,2.797,2.000,
2.707,0.198,1.202,-0.749,-1.667,8519263744.000,-0.418,7.534,0.350,2.797,2.000,
2.709,0.075,1.120,-0.801,-1.666,8519263744.000,-0.420,7.525,0.349,2.799,2.000,
2.711,-0.055,1.024,-0.856,-1.666,8519263744.000,-0.421,7.515,0.349,2.802,2.000,
2.713,-0.182,0.908,-0.906,-1.666,8519263744.000,-0.423,7.502,0.348,2.807,2.000,
2.718,-0.297,0.771,-0.947,-1.667,8519263744.000,-0.425,7.487,0.348,2.813,2.000,
2.720,-0.419,0.541,-0.986,-1.667,8519263744.000,-0.427,7.464,0.346,2.821,6.000,
2.722,-0.512,0.283,-1.006,-1.668,8519263744.000,-0.429,7.440,0.341,2.827,2.000,
2.724,-0.559,0.043,-1.001,-1.669,8519263744.000,-0.431,7.418,0.334,2.828,2.000,
2.726,-0.558,-0.156,-0.975,-1.670,8519263744.000,-0.433,7.402,0.325,2.825,2.000,
2.728,-0.517,-0.310,-0.937,-1.671,8519263744.000,-0.435,7.391,0.317,2.821,2.000,
2.730,-0.450,-0.420,-0.889,-1.672,8519263744.000,-0.436,7.384,0.310,2.819,2.000,
2.732,-0.367,-0.496,-0.829,-1.673,8519263744.000,-0.438,7.380,0.304,2.822,2.000,
2.734,-0.272,-0.547,-0.757,-1.674,8519263744.000,-0.440,7.379,0.301,2.828,6.000,
2.736,-0.165,-0.584,-0.671,-1.675,8519263744.000,-0.441,7.382,0.300,2.836,2.000,
2.738,-0.045,-0.615,-0.573,-1.675,8519263744.000,-0.443,7.390,0.299,2.844,2.000,
2.740,0.089,-0.642,-0.467,-1.675,8519263744.000,-0.444,7.403,0.296,2.852,2.000,
2.744,0.235,-0.669,-0.362,-1.675,8519263744.000,-0.445,7.419,0.292,2.859,2.000,
2.746,0.477,-0.703,-0.206,-1.674,8519263744.000,-0.446,7.444,0.287,2.866,2.000,
2.748,0.731,-0.734,-0.055,-1.673,8519263744.000,-0.446,7.467,0.283,2.870,2.000,
2.750,0.943,-0.754,0.056,-1.672,8519263744.000,-0.446,7.482,0.284,2.872,2.000,
2.752,1.098,-0.759,0.124,-1.670,8519263744.000,-0.446,7.488,0.289,2.872,2.000,
2.754,1.201,-0.747,0.157,-1.668,8519263744.000,-0.446,7.488,0.298,2.872,2.000,
2.756,1.268,-0.718,0.172,-1.665,8519263744.000,-0.445,7.485,0.309,2.873,2.000,
2.758,1.312,-0.678,0.182,-1.663,8519263744.000,-0.445,7.480,0.322,2.877,2.000,
2.760,1.338,-0.636,0.192,-1.660,8519263744.000,-0.445,7.475,0.333,2.883,2.000,
2.762,1.350,-0.598,0.206,-1.658,8519263744.000,-0.444,7.471,0.342,2.892,2.000,
2.764,1.349,-0.571,0.224,-1.655,8519263744.000,-0.444,7.468,0.347,2.903,3.000,
2.766,1.336,-0.563,0.241,-1.652,8519263744.000,-0.443,7.463,0.348,2.912,2.000,
2.771,1.316,-0.575,0.248,-1.650,8519263744.000,-0.443,7.458,0.347,2.920,2.000,
2.773,1.277,-0.616,0.240,-1.647,8519263744.000,-0.443,7.451,0.343,2.927,2.000,
2.775,1.229,-0.666,0.224,-1.644,8519263744.000,-0.442,7.444,0.339,2.933,2.000,
2.777,1.183,-0.710,0.204,-1.642,8519263744.000,-0.442,7.439,0.336,2.936,2.000,
2.779,1.149,-0.745,0.182,-1.640,8519263744.000,-0.441,7.436,0.334,2.936,2.000,
2.781,1.131,-0.773,0.154,-1.637,8519263744.000,-0.441,7.435,0.332,2.932,2.000,
2.783,1.124,-0.802,0.117,-1.635,8519263744.000,-0.440,7.436,0.332,2.926,2.000,
2.785,1.119,-0.835,0.072,-1.633,8519263744.000,-0.440,7.436,0.332,2.916,2.000,
2.787,1.113,-0.868,0.022,-1.630,8519263744.000,-0.440,7.436,0.334,2.905,2.000,
2.789,1.098,-0.901,-0.031,-1.628,8519263744.000,-0.440,7.436,0.337,2.893,2.000,
2.791,1.072,-0.936,-0.088,-1.626,8519263744.000,-0.440,7.434,0.341,2.881,2.000,
2.795,1.033,-0.975,-0.153,-1.624,8519263744.000,-0.440,7.432,0.347,2.872,2.000,
2.798,0.928,-1.065,-0.275,-1.622,8519263744.000,-0.441,7.432,0.353,2.867,2.000,
2.800,0.790,-1.177,-0.416,-1.620,8519263744.000,-0.441,7.436,0.359,2.868,2.000,
2.802,0.649,-1.291,-0.554,-1.618,8519263744.000,-0.442,7.443,0.362,2.874,2.000,
2.804,0.514,-1.391,-0.682,-1.617,8519263744.000,-0.443,7.455,0.365,2.883,2.000,
2.806,0.388,-1.471,-0.801,-1.616,8519263744.000,-0.444,7.471,0.366,2.892,2.000,
2.808,0.268,-1.530,-0.914,-1.615,8519263744.000,-0.446,7.489,0.367,2.899,6.000,
2.810,0.148,-1.570,-1.017,-1.615,8519263744.000,-0.448,7.506,0.367,2.902,2.000,
2.812,0.023,-1.590,-1.105,-1.614,8519263744.000,-0.450,7.522,0.365,2.902,2.000,
2.814,-0.103,-1.588,-1.179,-1.614,8519263744.000,-0.452,7.534,0.361,2.901,2.000,
2.816,-0.222,-1.563,-1.240,-1.615,8519263744.000,-0.455,7.541,0.356,2.900,2.000,
2.818,-0.323,-1.516,-1.290,-1.615,8519263744.000,-0.457,7.544,0.350,2.901,2.000,
2.822,-0.396,-1.452,-1.324,-1.616,8519263744.000,-0.460,7.541,0.346,2.901,2.000,
2.824,-0.446,-1.345,-1.339,-1.617,8519263744.000,-0.462,7.530,0.344,2.899,6.000,
2.826,-0.470,-1.219,-1.336,-1.617,8519263744.000,-0.465,7.516,0.345,2.898,2.000,
2.828,-0.477,-1.088,-1.321,-1.618,8519263744.000,-0.468,7.501,0.349,2.900,2.000,
2.830,-0.477,-0.959,-1.301,-1.619,8519263744.000,-0.470,7.490,0.354,2.905,2.000,
2.832,-0.474,-0.832,-1.275,-1.620,8519263744.000,-0.473,7.482,0.360,2.914,2.000,
2.834,-0.474,-0.708,-1.247,-1.621,8519263744.000,-0.475,7.478,0.366,2.924,6.000,
2.836,-0.477,-0.586,-1.219,-1.622,8519263744.000,-0.478,7.477,0.372,2.934,2.000,
2.838,-0.478,-0.469,-1.189,-1.623,8519263744.000,-0.480,7.478,0.378,2.944,2.000,
2.840,-0.471,-0.359,-1.155,-1.624,8519263744.000,-0.483,7.477,0.382,2.953,2.000,
2.842,-0.453,-0.261,-1.120,-1.625,8519263744.000,-0.485,7.475,0.385,2.962,2.000,
2.844,-0.425,-0.183,-1.086,-1.626,8519263744.000,-0.487,7.469,0.386,2.969,2.000,
2.850,-0.387,-0.129,-1.056,-1.627,8519263744.000,-0.489,7.461,0.385,2.975,6.000,
2.852,-0.296,-0.134,-0.994,-1.628,8519263744.000,-0.492,7.449,0.384,2.976,2.000,
2.854,-0.189,-0.198,-0.924,-1.628,8519263744.000,-0.493,7.436,0.382,2.971,2.000,
2.856,-0.094,-0.306,-0.864,-1.629,8519263744.000,-0.495,7.427,0.381,2.960,2.000,
2.858,-0.021,-0.439,-0.817,-1.629,8519263744.000,-0.497,7.422,0.381,2.946,2.000,
2.860,0.032,-0.576,-0.780,-1.629,8519263744.000,-0.499,7.420,0.381,2.932,2.000,
2.862,0.076,-0.709,-0.743,-1.629,8519263744.000,-0.500,7.419,0.382,2.921,6.000,
2.864,0.122,-0.837,-0.703,-1.629,8519263744.000,-0.502,7.420,0.384,2.914,2.000,
2.866,0.175,-0.955,-0.654,-1.628,8519263744.000,-0.503,7.419,0.385,2.911,2.000,
2.868,0.234,-1.058,-0.596,-1.628,8519263744.000,-0.504,7.420,0.387,2.912,2.000,
2.870,0.298,-1.144,-0.533,-1.627,8519263744.000,-0.506,7.420,0.388,2.917,2.000,
2.874,0.362,-1.213,-0.471,-1.627,8519263744.000,-0.507,7.422,0.387,2.923,2.000,
2.876,0.442,-1.261,-0.391,-1.626,8519263744.000,-0.508,7.427,0.382,2.931,2.000,
2.878,0.517,-1.267,-0.317,-1.625,8519263744.000,-0.508,7.432,0.374,2.941,2.000,
2.880,0.575,-1.221,-0.263,-1.624,8519263744.000,-0.509,7.438,0.365,2.951,2.000,
2.882,0.614,-1.126,-0.235,-1.623,8519263744.000,-0.510,7.444,0.355,2.960,2.000,
2.884,0.641,-0.984,-0.231,-1.622,8519263744.000,-0.510,7.447,0.347,2.968,2.000,
2.886,0.659,-0.805,-0.245,-1.621,8519263744.000,-0.511,7.448,0.341,2.974,2.000,
2.888,0.672,-0.595,-0.272,-1.619,8519263744.000,-0.511,7.444,0.336,2.979,2.000,
2.890,0.681,-0.363,-0.308,-1.618,8519263744.000,-0.512,7.437,0.331,2.980,6.000,
2.892,0.687,-0.118,-0.351,-1.617,8519263744.000,-0.512,7.426,0.326,2.978,2.000,
2.894,0.691,0.127,-0.401,-1.615,8519263744.000,-0.513,7.415,0.320,2.974,2.000,
2.896,0.693,0.361,-0.450,-1.614,8519263744.000,-0.514,7.403,0.315,2.966,2.000,
2.901,0.699,0.573,-0.495,-1.612,8519263744.000,-0.515,7.393,0.311,2.956,2.000,
2.903,0.721,0.825,-0.542,-1.611,8519263744.000,-0.516,7.385,0.308,2.928,2.000,
2.905,0.751,1.007,-0.570,-1.610,8519263744.000,-0.517,7.383,0.304,2.895,2.000,
2.907,0.786,1.081,-0.570,-1.608,8519263744.000,-0.518,7.387,0.300,2.866,2.000,
2.909,0.829,1.056,-0.546,-1.606,8519263744.000,-0.519,7.393,0.295,2.844,2.000,
2.911,0.884,0.970,-0.509,-1.605,8519263744.000,-0.520,7.401,0.292,2.827,2.000,
2.913,0.953,0.863,-0.471,-1.603,8519263744.000,-0.521,7.409,0.289,2.812,2.000,
2.915,1.037,0.764,-0.440,-1.601,8519263744.000,-0.522,7.420,0.288,2.798,2.000,
2.917,1.131,0.688,-0.419,-1.599,8519263744.000,-0.523,7.432,0.289,2.785,2.000,
2.919,1.228,0.638,-0.411,-1.597,8519263744.000,-0.524,7.446,0.291,2.774,6.000,
2.921,1.323,0.616,-0.411,-1.594,8519263744.000,-0.525,7.461,0.292,2.766,2.000,
2.925,1.413,0.617,-0.410,-1.592,8519263744.000,-0.525,7.476,0.291,2.763,2.000,
2.927,1.542,0.668,-0.385,-1.589,8519263744.000,-0.526,7.499,0.288,2.757,2.000,
2.929,1.668,0.776,-0.341,-1.586,8519263744.000,-0.527,7.528,0.290,2.745,2.000,
2.931,1.741,0.954,-0.280,-1.582,8519263744.000,-0.528,7.553,0.300,2.730,2.000,
2.933,1.738,1.193,-0.201,-1.579,8519263744.000,-0.528,7.567,0.314,2.722,2.000,
2.935,1.676,1.450,-0.109,-1.576,8519263744.000,-0.529,7.567,0.326,2.733,2.000,
2.937,1.600,1.664,-0.019,-1.572,8519263744.000,-0.529,7.553,0.329,2.763,2.000,
2.939,1.549,1.783,0.049,-1.569,8519263744.000,-0.529,7.532,0.323,2.806,2.000,
2.941,1.541,1.785,0.077,-1.566,8519263744.000,-0.529,7.511,0.313,2.847,2.000,
2.943,1.565,1.678,0.057,-1.563,8519263744.000,-0.529,7.497,0.304,2.877,2.000,
2.945,1.591,1.493,-0.001,-1.560,8519263744.000,-0.528,7.491,0.300,2.888,2.000,
2.947,1.591,1.274,-0.070,-1.556,8519263744.000,-0.528,7.493,0.302,2.884,2.000,
2.952,1.552,1.060,-0.125,-1.553,8519263744.000,-0.529,7.497,0.307,2.871,2.000,
2.954,1.420,0.781,-0.133,-1.550,8519263744.000,-0.529,7.495,0.310,2.854,2.000,
2.956,1.254,0.515,-0.104,-1.547,8519263744.000,-0.529,7.488,0.310,2.843,2.000,
2.958,1.098,0.295,-0.065,-1.545,8519263744.000,-0.529,7.479,0.308,2.840,2.000,
2.960,0.976,0.118,-0.036,-1.543,8519263744.000,-0.529,7.471,0.307,2.842,2.000,
2.962,0.888,-0.032,-0.026,-1.541,8519263744.000,-0.530,7.465,0.309,2.847,2.000,
2.964,0.818,-0.169,-0.035,-1.539,8519263744.000,-0.530,7.463,0.313,2.852,2.000,
2.966,0.750,-0.296,-0.060,-1.537,8519263744.000,-0.530,7.463,0.320,2.856,2.000,
2.968,0.674,-0.411,-0.093,-1.536,8519263744.000,-0.530,7.465,0.326,2.862,2.000,
2.970,0.590,-0.504,-0.125,-1.534,8519263744.000,-0.530,7.469,0.331,2.870,2.000,
2.972,0.504,-0.572,-0.150,-1.533,8519263744.000,-0.530,7.473,0.333,2.879,2.000,
2.974,0.428,-0.615,-0.169,-1.532,8519263744.000,-0.531,7.475,0.331,2.890,2.000,
2.978,0.367,-0.637,-0.183,-1.531,8519263744.000,-0.531,7.475,0.327,2.902,2.000,
2.980,0.309,-0.646,-0.199,-1.531,8519263744.000,-0.531,7.470,0.319,2.916,2.000,
2.982,0.268,-0.632,-0.215,-1.530,8519263744.000,-0.532,7.461,0.312,2.929,2.000,
2.984,0.255,-0.595,-0.229,-1.530,8519263744.000,-0.532,7.450,0.308,2.936,2.000,
2.986,0.266,-0.539,-0.243,-1.529,8519263744.000,-0.533,7.437,0.308,2.935,2.000,
2.988,0.295,-0.464,-0.257,-1.528,8519263744.000,-0.533,7.426,0.310,2.929,6.000,
2.990,0.329,-0.370,-0.267,-1.528,8519263744.000,-0.534,7.418,0.315,2.922,2.000,
2.992,0.357,-0.258,-0.272,-1.527,8519263744.000,-0.534,7.412,0.321,2.915,2.000,
2.994,0.370,-0.131,-0.269,-1.526,8519263744.000,-0.535,7.409,0.325,2.911,2.000,
2.996,0.368,-0.006,-0.259,-1.526,8519263744.000,-0.535,7.409,0.327,2.910,2.000,
2.998,0.353,0.099,-0.235,-1.525,8519263744.000,-0.536,7.410,0.326,2.912,2.000,
3.003,0.330,0.174,-0.198,-1.524,8519263744.000,-0.536,7.411,0.323,2.918,2.000,
3.005,0.281,0.204,-0.144,-1.524,8519263744.000,-0.537,7.412,0.319,2.930,2.000,
3.007,0.217,0.180,-0.089,-1.523,8519263744.000,-0.537,7.411,0.316,2.941,2.000,
3.009,0.148,0.107,-0.046,-1.523,8519263744.000,-0.537,7.409,0.313,2.949,2.000,
3.011,0.087,0.002,-0.018,-1.522,8519263744.000,-0.537,7.406,0.313,2.953,2.000,
3.013,0.036,-0.117,-0.002,-1.522,8519263744.000,-0.537,7.404,0.316,2.953,6.000,
3.015,-0.007,-0.232,0.011,-1.522,8519263744.000,-0.537,7.403,0.321,2.950,2.000,
3.017,-0.044,-0.332,0.026,-1.522,8519263744.000,-0.537,7.405,0.328,2.947,2.000,
3.019,-0.070,-0.411,0.042,-1.522,8519263744.000,-0.537,7.409,0.334,2.944,2.000,
3.021,-0.080,-0.465,0.058,-1.522,8519263744.000,-0.537,7.415,0.340,2.941,2.000,
3.023,-0.075,-0.498,0.070,-1.523,8519263744.000,-0.537,7.421,0.344,2.937,2.000,
3.025,-0.056,-0.513,0.073,-1.523,8519263744.000,-0.537,7.427,0.347,2.933,6.000,
3.029,-0.029,-0.518,0.063,-1.523,8519263744.000,-0.537,7.431,0.350,2.928,2.000,
3.031,0.013,-0.517,0.029,-1.523,8519263744.000,-0.536,7.430,0.351,2.921,2.000,
3.033,0.044,-0.508,-0.011,-1.523,8519263744.000,-0.536,7.425,0.350,2.914,2.000,
3.035,0.053,-0.487,-0.048,-1.523,8519263744.000,-0.536,7.420,0.348,2.908,2.000,
3.037,0.042,-0.449,-0.077,-1.523,8519263744.000,-0.536,7.414,0.346,2.904,2.000,
3.039,0.024,-0.395,-0.101,-1.523,8519263744.000,-0.537,7.410,0.345,2.901,6.000,
3.041,0.010,-0.327,-0.124,-1.522,8519263744.000,-0.537,7.408,0.346,2.900,2.000,
3.043,0.003,-0.246,-0.149,-1.522,8519263744.000,-0.537,7.408,0.349,2.897,2.000,
3.045,-0.003,-0.154,-0.182,-1.522,8519263744.000,-0.537,7.408,0.353,2.895,2.000,
3.047,-0.013,-0.053,-0.225,-1.522,8519263744.000,-0.538,7.410,0.358,2.893,2.000,
3.049,-0.033,0.050,-0.276,-1.522,8519263744.000,-0.538,7.411,0.362,2.893,6.000,
3.051,-0.066,0.145,-0.330,-1.523,8519263744.000,-0.539,7.412,0.363,2.895,2.000,
3.056,-0.119,0.228,-0.378,-1.523,8519263744.000,-0.539,7.412,0.360,2.899,2.000,
3.058,-0.222,0.318,-0.437,-1.523,8519263744.000,-0.540,7.410,0.354,2.905,2.000,
3.060,-0.340,0.393,-0.494,-1.523,8519263744.000,-0.541,7.405,0.346,2.911,6.000,
3.062,-0.449,0.444,-0.542,-1.524,8519263744.000,-0.542,7.398,0.339,2.917,2.000,
3.064,-0.542,0.466,-0.582,-1.525,8519263744.000,-0.543,7.390,0.334,2.922,2.000,
3.066,-0.621,0.456,-0.617,-1.526,8519263744.000,-0.544,7.383,0.330,2.926,2.000,
3.068,-0.687,0.414,-0.654,-1.527,8519263744.000,-0.546,7.378,0.326,2.925,6.000,
3.070,-0.738,0.355,-0.698,-1.529,8519263744.000,-0.547,7.377,0.323,2.916,2.000,
3.072,-0.763,0.299,-0.753,-1.530,8519263744.000,-0.548,7.379,0.322,2.900,2.000,
3.074,-0.760,0.269,-0.816,-1.532,8519263744.000,-0.550,7.385,0.322,2.878,2.000,
3.076,-0.736,0.274,-0.877,-1.533,8519263744.000,-0.551,7.393,0.325,2.857,6.000,
3.080,-0.701,0.308,-0.927,-1.535,8519263744.000,-0.553,7.403,0.329,2.840,2.000,
3.082,-0.662,0.369,-0.973,-1.536,8519263744.000,-0.555,7.423,0.332,2.828,2.000,
3.084,-0.630,0.424,-1.004,-1.537,8519263744.000,-0.557,7.444,0.332,2.825,6.000,
3.086,-0.608,0.455,-1.020,-1.539,8519263744.000,-0.559,7.464,0.330,2.826,2.000,
3.088,-0.592,0.461,-1.025,-1.540,8519263744.000,-0.561,7.479,0.328,2.830,2.000,
3.090,-0.573,0.454,-1.027,-1.541,8519263744.000,-0.563,7.491,0.327,2.835,6.000,
3.092,-0.547,0.447,-1.032,-1.542,8519263744.000,-0.565,7.500,0.327,2.840,2.000,
3.094,-0.515,0.449,-1.041,-1.543,8519263744.000,-0.567,7.509,0.328,2.846,2.000,
3.096,-0.482,0.461,-1.049,-1.544,8519263744.000,-0.569,7.516,0.330,2.851,6.000,
3.098,-0.450,0.479,-1.051,-1.545,8519263744.000,-0.571,7.523,0.332,2.855,2.000,
3.100,-0.418,0.494,-1.044,-1.546,8519263744.000,-0.573,7.527,0.334,2.858,2.000,
3.102,-0.385,0.500,-1.027,-1.547,8519263744.000,-0.576,7.529,0.335,2.860,6.000,
3.107,-0.349,0.497,-0.995,-1.548,8519263744.000,-0.578,7.527,0.335,2.860,2.000,
3.109,-0.280,0.488,-0.911,-1.548,8519263744.000,-0.580,7.521,0.334,2.860,6.000,
3.111,-0.193,0.473,-0.798,-1.549,8519263744.000,-0.581,7.514,0.334,2.862,2.000,
3.113,-0.103,0.456,-0.677,-1.549,8519263744.000,-0.583,7.508,0.334,2.866,2.000,
3.115,-0.019,0.436,-0.565,-1.550,8519263744.000,-0.584,7.503,0.337,2.873,6.000,
3.117,0.055,0.414,-0.467,-1.550,8519263744.000,-0.585,7.498,0.341,2.882,2.000,
3.119,0.115,0.393,-0.381,-1.550,8519263744.000,-0.586,7.495,0.346,2.891,2.000,
3.121,0.163,0.376,-0.304,-1.549,8519263744.000,-0.587,7.492,0.350,2.899,2.000,
3.123,0.205,0.361,-0.238,-1.549,8519263744.000,-0.588,7.490,0.353,2.905,6.000,
3.125,0.246,0.342,-0.181,-1.549,8519263744.000,-0.588,7.490,0.354,2.908,2.000,
3.127,0.287,0.321,-0.133,-1.548,8519263744.000,-0.589,7.491,0.355,2.910,2.000,
3.129,0.325,0.303,-0.093,-1.548,8519263744.000,-0.589,7.491,0.356,2.911,2.000,
3.134,0.359,0.291,-0.063,-1.547,8519263744.000,-0.589,7.492,0.359,2.912,2.000,
3.136,0.390,0.304,-0.023,-1.546,8519263744.000,-0.589,7.498,0.361,2.916,6.000,
3.138,0.403,0.345,0.014,-1.545,8519263744.000,-0.589,7.505,0.362,2.921,2.000,
3.140,0.395,0.417,0.043,-1.545,8519263744.000,-0.589,7.511,0.361,2.925,2.000,
3.142,0.369,0.520,0.058,-1.544,8519263744.000,-0.589,7.514,0.359,2.927,2.000,
3.144,0.330,0.657,0.055,-1.543,8519263744.000,-0.589,7.512,0.356,2.930,2.000,
3.146,0.284,0.822,0.033,-1.542,8519263744.000,-0.589,7.505,0.354,2.932,6.000,
3.148,0.235,1.009,-0.007,-1.542,8519263744.000,-0.589,7.496,0.352,2.934,2.000,
3.150,0.187,1.204,-0.058,-1.541,8519263744.000,-0.589,7.486,0.352,2.935,2.000,
3.152,0.143,1.395,-0.113,-1.541,8519263744.000,-0.589,7.476,0.352,2.936,2.000,
3.154,0.105,1.570,-0.164,-1.541,8519263744.000,-0.589,7.468,0.352,2.937,2.000,
3.158,0.072,1.717,-0.206,-1.540,8519263744.000,-0.589,7.462,0.351,2.937,6.000,
3.160,0.036,1.854,-0.248,-1.540,8519263744.000,-0.590,7.455,0.349,2.936,2.000,
3.162,0.013,1.948,-0.278,-1.540,8519263744.000,-0.590,7.447,0.346,2.935,2.000,
3.164,0.009,1.988,-0.294,-1.540,8519263744.000,-0.591,7.440,0.342,2.935,2.000,
3.166,0.020,1.979,-0.299,-1.540,8519263744.000,-0.592,7.431,0.338,2.936,2.000,
3.168,0.038,1.939,-0.298,-1.540,8519263744.000,-0.592,7.421,0.334,2.938,6.000,
3.170,0.058,1.885,-0.300,-1.540,8519263744.000,-0.593,7.410,0.329,2.941,2.000,
3.172,0.076,1.822,-0.311,-1.540,8519263744.000,-0.593,7.398,0.324,2.943,2.000,
3.174,0.094,1.747,-0.331,-1.540,8519263744.000,-0.594,7.386,0.319,2.944,2.000,
3.176,0.114,1.657,-0.356,-1.540,8519263744.000,-0.595,7.376,0.313,2.944,6.000,
3.178,0.143,1.552,-0.379,-1.539,8519263744.000,-0.595,7.368,0.306,2.946,2.000,
3.180,0.181,1.430,-0.396,-1.539,8519263744.000,-0.596,7.362,0.299,2.952,2.000,
3.185,0.228,1.283,-0.404,-1.539,8519263744.000,-0.597,7.360,0.292,2.961,2.000,
3.187,0.314,0.995,-0.397,-1.538,8519263744.000,-0.598,7.372,0.286,2.969,6.000,
3.189,0.405,0.683,-0.383,-1.538,8519263744.000,-0.598,7.400,0.287,2.965,2.000,
3.191,0.460,0.453,-0.368,-1.537,8519263744.000,-0.599,7.443,0.299,2.941,2.000,
3.193,0.439,0.373,-0.348,-1.536,8519263744.000,-0.600,7.486,0.323,2.904,2.000,
3.195,0.330,0.445,-0.308,-1.535,8519263744.000,-0.601,7.516,0.348,2.871,6.000,
3.197,0.171,0.608,-0.236,-1.534,8519263744.000,-0.601,7.526,0.366,2.856,2.000,
3.199,0.019,0.770,-0.140,-1.534,8519263744.000,-0.602,7.517,0.370,2.863,2.000,
3.201,-0.077,0.853,-0.049,-1.534,8519263744.000,-0.602,7.498,0.359,2.884,2.000,
3.203,-0.102,0.820,0.009,-1.534,8519263744.000,-0.602,7.478,0.339,2.908,6.000,
3.205,-0.065,0.670,0.012,-1.534,8519263744.000,-0.602,7.466,0.318,2.923,2.000,
3.209,0.010,0.441,-0.033,-1.535,8519263744.000,-0.602,7.463,0.303,2.924,2.000,
3.211,0.122,0.128,-0.103,-1.534,8519263744.000,-0.602,7.474,0.301,2.906,2.000,
3.213,0.224,-0.144,-0.150,-1.534,8519263744.000,-0.602,7.492,0.309,2.880,2.000,
3.215,0.291,-0.306,-0.153,-1.534,8519263744.000,-0.603,7.507,0.323,2.858,6.000,
3.217,0.323,-0.354,-0.118,-1.533,8519263744.000,-0.603,7.516,0.337,2.847,2.000,
3.219,0.334,-0.326,-0.064,-1.533,8519263744.000,-0.603,7.518,0.347,2.848,2.000,
3.221,0.340,-0.271,-0.013,-1.532,8519263744.000,-0.603,7.513,0.355,2.859,2.000,
3.223,0.348,-0.225,0.019,-1.531,8519263744.000,-0.603,7.505,0.361,2.872,2.000,
3.225,0.355,-0.207,0.023,-1.531,8519263744.000,-0.603,7.495,0.368,2.885,6.000,
3.227,0.354,-0.218,-0.001,-1.530,8519263744.000,-0.603,7.485,0.376,2.892,2.000,
3.229,0.333,-0.250,-0.044,-1.529,8519263744.000,-0.603,7.479,0.383,2.896,2.000,
3.231,0.288,-0.287,-0.094,-1.528,8519263744.000,-0.603,7.476,0.388,2.895,2.000,
3.236,0.223,-0.316,-0.141,-1.528,8519263744.000,-0.604,7.477,0.390,2.893,2.000,
3.238,0.102,-0.294,-0.199,-1.527,8519263744.000,-0.604,7.482,0.387,2.888,6.000,
