time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.459,0.053,0.031,0.031,0.006,-0.002,0.002,0.005,0.006,0.005,0.000,
0.461,0.048,0.024,0.020,0.006,-0.002,0.002,0.003,0.004,0.005,0.000,
0.463,0.039,0.016,0.013,0.006,-0.002,0.002,-0.001,0.002,0.004,0.000,
0.465,0.027,0.010,0.010,0.006,-0.002,0.003,-0.004,0.002,0.003,0.000,
0.469,0.014,0.003,0.011,0.006,-0.002,0.003,-0.006,0.002,0.002,0.000,
0.471,-0.004,-0.003,0.012,0.006,-0.002,0.003,-0.005,0.003,0.002,0.000,
0.473,-0.020,-0.005,0.009,0.006,-0.002,0.003,-0.002,0.003,0.001,0.000,
0.475,-0.029,-0.001,0.002,0.006,-0.002,0.003,0.001,0.003,0.000,0.000,
0.477,-0.029,0.011,-0.009,0.006,-0.002,0.003,0.003,0.002,-0.001,0.000,
0.479,-0.024,0.023,-0.019,0.006,-0.002,0.003,0.005,0.000,-0.002,0.000,
0.481,-0.018,0.034,-0.027,0.006,-0.002,0.003,0.007,-0.001,-0.003,0.000,
0.483,-0.014,0.041,-0.035,0.006,-0.002,0.002,0.007,-0.001,-0.004,0.000,
0.485,-0.011,0.043,-0.041,0.006,-0.002,0.002,0.006,0.000,-0.005,0.000,
0.487,-0.008,0.036,-0.043,0.006,-0.002,0.002,0.005,0.002,-0.005,0.000,
0.489,-0.008,0.022,-0.041,0.006,-0.001,0.002,0.003,0.004,-0.005,0.000,
0.491,-0.010,0.009,-0.038,0.006,-0.001,0.002,0.003,0.007,-0.005,0.000,
0.496,-0.014,-0.004,-0.030,0.006,-0.001,0.002,0.003,0.010,-0.005,0.000,
0.498,-0.021,-0.021,-0.022,0.006,-0.001,0.002,0.005,0.013,-0.003,0.000,
0.500,-0.025,-0.037,-0.018,0.005,-0.001,0.002,0.007,0.014,-0.000,0.000,
0.502,-0.025,-0.049,-0.017,0.005,-0.002,0.002,0.007,0.014,0.003,0.000,
0.504,-0.021,-0.054,-0.019,0.005,-0.002,0.002,0.007,0.013,0.006,0.000,
0.506,-0.016,-0.051,-0.023,0.005,-0.002,0.002,0.008,0.013,0.009,0.000,
0.508,-0.010,-0.041,-0.029,0.005,-0.002,0.002,0.010,0.012,0.010,0.000,
0.510,-0.002,-0.025,-0.037,0.005,-0.002,0.002,0.012,0.012,0.011,0.000,
0.512,0.007,-0.006,-0.046,0.005,-0.002,0.002,0.012,0.012,0.012,0.000,
0.514,0.016,0.013,-0.053,0.005,-0.002,0.002,0.010,0.013,0.013,0.000,
0.516,0.025,0.025,-0.058,0.005,-0.002,0.002,0.006,0.013,0.014,0.000,
0.520,0.029,0.025,-0.060,0.005,-0.002,0.001,0.002,0.014,0.015,0.000,
0.522,0.023,0.008,-0.059,0.005,-0.002,0.001,-0.001,0.014,0.014,0.000,
0.524,0.008,-0.015,-0.053,0.005,-0.002,0.001,-0.004,0.013,0.012,0.000,
0.526,-0.011,-0.034,-0.045,0.006,-0.002,0.001,-0.006,0.012,0.011,0.000,
0.528,-0.027,-0.043,-0.037,0.005,-0.002,0.001,-0.006,0.009,0.010,0.000,
0.530,-0.039,-0.043,-0.031,0.005,-0.002,0.001,-0.003,0.005,0.011,0.000,
0.532,-0.045,-0.037,-0.028,0.005,-0.002,0.001,0.001,0.001,0.012,0.000,
0.534,-0.045,-0.029,-0.025,0.005,-0.002,0.001,0.006,-0.002,0.013,0.000,
0.536,-0.041,-0.019,-0.023,0.005,-0.002,0.001,0.010,-0.005,0.014,0.000,
0.538,-0.036,-0.006,-0.023,0.005,-0.002,0.001,0.013,-0.005,0.013,0.000,
0.540,-0.030,0.009,-0.023,0.005,-0.002,0.001,0.013,-0.005,0.013,0.000,
0.542,-0.021,0.024,-0.023,0.005,-0.002,0.001,0.012,-0.003,0.012,0.000,
0.547,-0.010,0.034,-0.023,0.005,-0.002,0.001,0.009,-0.003,0.011,0.000,
0.549,0.006,0.029,-0.021,0.005,-0.002,0.000,0.004,-0.002,0.009,0.000,
0.551,0.017,0.016,-0.018,0.005,-0.002,0.000,-0.000,-0.003,0.006,0.000,
0.553,0.020,0.000,-0.013,0.005,-0.002,0.000,-0.002,-0.002,0.003,0.000,
0.555,0.017,-0.015,-0.006,0.005,-0.002,0.000,-0.002,-0.002,-0.001,0.000,
0.557,0.010,-0.028,0.004,0.005,-0.002,0.000,0.001,-0.001,-0.005,0.000,
0.559,0.007,-0.041,0.014,0.005,-0.002,0.000,0.004,-0.000,-0.007,0.000,
0.561,0.008,-0.052,0.021,0.005,-0.002,0.000,0.006,-0.000,-0.008,0.000,
0.563,0.013,-0.060,0.022,0.005,-0.002,0.000,0.006,-0.001,-0.007,0.000,
