time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.165,-0.001,0.000,-0.000,-0.193,-0.441,-10.500,-0.001,-0.002,0.001,-0.140,-0.051,-9.529,0.000,
0.166,-0.001,0.000,0.000,-0.193,-0.441,-10.500,-0.000,-0.001,0.001,-0.146,-0.052,-9.517,0.000,
0.167,-0.001,0.000,0.000,-0.192,-0.442,-10.500,-0.000,-0.001,0.001,-0.155,-0.056,-9.506,0.000,
0.168,-0.001,0.000,0.000,-0.192,-0.444,-10.500,-0.000,-0.001,0.001,-0.163,-0.061,-9.497,0.000,
0.169,-0.001,0.001,0.000,-0.191,-0.446,-10.500,-0.000,-0.001,0.001,-0.168,-0.067,-9.491,0.000,
0.170,-0.001,0.001,0.000,-0.191,-0.448,-10.500,0.000,-0.001,0.001,-0.170,-0.071,-9.486,0.000,
0.171,-0.001,0.001,0.000,-0.190,-0.450,-10.499,0.000,-0.001,0.001,-0.169,-0.072,-9.482,0.000,
0.172,-0.001,0.001,-0.000,-0.190,-0.452,-10.498,0.000,-0.001,0.002,-0.166,-0.071,-9.479,0.000,
0.173,-0.001,0.001,-0.000,-0.190,-0.454,-10.497,0.000,-0.000,0.002,-0.164,-0.071,-9.477,0.000,
0.174,-0.001,0.001,-0.000,-0.189,-0.456,-10.498,0.000,-0.000,0.002,-0.165,-0.074,-9.474,0.000,
0.175,-0.001,0.001,-0.000,-0.188,-0.457,-10.498,0.000,-0.000,0.002,-0.168,-0.078,-9.470,0.000,
0.176,-0.001,0.001,-0.000,-0.187,-0.458,-10.499,0.000,-0.000,0.002,-0.175,-0.080,-9.469,0.000,
0.177,-0.001,0.001,-0.000,-0.186,-0.459,-10.500,0.000,0.000,0.003,-0.183,-0.080,-9.471,0.000,
0.178,-0.001,0.001,-0.000,-0.185,-0.459,-10.501,0.000,0.000,0.003,-0.191,-0.080,-9.475,0.000,
0.179,-0.000,0.001,-0.000,-0.185,-0.458,-10.502,0.000,0.000,0.003,-0.197,-0.082,-9.483,0.000,
