time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.886,-9.829,-3.225,-0.168,-0.517,-0.247,-0.098,0.026,0.020,0.093,0.000,
0.888,-10.234,-3.349,-0.209,-0.537,-0.253,-0.098,0.034,0.028,0.099,0.000,
0.890,-10.667,-3.467,-0.243,-0.558,-0.260,-0.099,0.042,0.037,0.107,0.000,
0.892,-11.126,-3.587,-0.271,-0.579,-0.267,-0.099,0.050,0.045,0.115,0.000,
0.894,-11.617,-3.708,-0.287,-0.601,-0.274,-0.100,0.057,0.054,0.124,0.000,
0.896,-12.139,-3.836,-0.288,-0.624,-0.281,-0.100,0.061,0.059,0.132,0.000,
0.898,-12.688,-3.979,-0.274,-0.649,-0.289,-0.101,0.061,0.059,0.136,8.000,
0.900,-13.250,-4.138,-0.249,-0.674,-0.297,-0.102,0.058,0.053,0.135,0.000,
0.902,-13.812,-4.306,-0.216,-0.701,-0.305,-0.102,0.053,0.043,0.127,0.000,
0.904,-14.358,-4.468,-0.180,-0.728,-0.314,-0.102,0.046,0.027,0.114,0.000,
0.906,-14.881,-4.608,-0.147,-0.757,-0.323,-0.103,0.037,0.008,0.098,0.000,
0.908,-15.377,-4.719,-0.129,-0.787,-0.332,-0.103,0.027,-0.013,0.083,0.000,
0.910,-15.843,-4.799,-0.137,-0.817,-0.341,-0.103,0.016,-0.035,0.071,0.000,
0.912,-16.280,-4.850,-0.174,-0.849,-0.351,-0.104,0.006,-0.056,0.063,0.000,
0.914,-16.694,-4.882,-0.241,-0.882,-0.361,-0.104,-0.003,-0.075,0.060,0.000,
0.916,-17.084,-4.902,-0.329,-0.915,-0.371,-0.104,-0.008,-0.091,0.060,0.000,
0.918,-17.450,-4.920,-0.429,-0.949,-0.380,-0.105,-0.008,-0.105,0.060,8.000,
0.920,-17.794,-4.943,-0.527,-0.984,-0.390,-0.106,-0.002,-0.117,0.059,0.000,
0.922,-18.112,-4.973,-0.613,-1.020,-0.400,-0.107,0.008,-0.127,0.056,0.000,
0.924,-18.405,-5.008,-0.684,-1.056,-0.410,-0.108,0.019,-0.137,0.052,0.000,
0.926,-18.678,-5.045,-0.735,-1.093,-0.420,-0.110,0.031,-0.145,0.047,0.000,
0.928,-18.935,-5.085,-0.763,-1.130,-0.430,-0.111,0.042,-0.154,0.044,0.000,
0.930,-19.179,-5.126,-0.769,-1.168,-0.440,-0.113,0.050,-0.164,0.042,0.000,
0.932,-19.405,-5.169,-0.757,-1.206,-0.451,-0.114,0.057,-0.175,0.040,0.000,
0.934,-19.604,-5.211,-0.736,-1.245,-0.461,-0.116,0.061,-0.187,0.037,0.000,
0.936,-19.774,-5.250,-0.718,-1.284,-0.471,-0.117,0.065,-0.200,0.032,0.000,
0.938,-19.917,-5.279,-0.716,-1.324,-0.482,-0.119,0.069,-0.216,0.025,8.000,
0.940,-20.037,-5.290,-0.738,-1.364,-0.492,-0.120,0.073,-0.234,0.017,0.000,
0.942,-20.138,-5.279,-0.781,-1.404,-0.503,-0.122,0.078,-0.254,0.008,0.000,
0.944,-20.218,-5.245,-0.844,-1.444,-0.513,-0.123,0.083,-0.276,0.001,0.000,
0.946,-20.274,-5.193,-0.926,-1.485,-0.524,-0.125,0.087,-0.300,-0.007,0.000,
0.948,-20.296,-5.127,-1.027,-1.525,-0.534,-0.127,0.090,-0.325,-0.014,0.000,
0.950,-20.278,-5.043,-1.147,-1.566,-0.545,-0.129,0.094,-0.349,-0.023,0.000,
0.952,-20.219,-4.938,-1.288,-1.606,-0.555,-0.131,0.100,-0.369,-0.031,0.000,
0.954,-20.124,-4.809,-1.446,-1.647,-0.565,-0.134,0.109,-0.384,-0.039,8.000,
0.956,-20.002,-4.658,-1.612,-1.687,-0.574,-0.136,0.122,-0.394,-0.049,0.000,
0.958,-19.864,-4.485,-1.768,-1.727,-0.584,-0.140,0.136,-0.402,-0.059,0.000,
0.960,-19.717,-4.287,-1.910,-1.767,-0.592,-0.143,0.150,-0.408,-0.069,0.000,
0.962,-19.560,-4.063,-2.047,-1.806,-0.601,-0.147,0.162,-0.415,-0.078,0.000,
0.964,-19.392,-3.815,-2.192,-1.845,-0.609,-0.151,0.170,-0.424,-0.085,0.000,
0.966,-19.213,-3.540,-2.359,-1.884,-0.617,-0.155,0.176,-0.436,-0.090,0.000,
0.968,-19.021,-3.235,-2.556,-1.922,-0.624,-0.160,0.180,-0.449,-0.095,0.000,
0.970,-18.816,-2.898,-2.786,-1.960,-0.630,-0.165,0.182,-0.463,-0.099,0.000,
0.972,-18.596,-2.535,-3.048,-1.998,-0.636,-0.171,0.180,-0.474,-0.102,0.000,
0.974,-18.358,-2.154,-3.338,-2.035,-0.641,-0.177,0.177,-0.484,-0.105,0.000,
0.976,-18.109,-1.768,-3.649,-2.072,-0.646,-0.184,0.174,-0.491,-0.107,4.000,
0.978,-17.858,-1.385,-3.970,-2.108,-0.649,-0.191,0.172,-0.496,-0.107,8.000,
0.980,-17.612,-1.015,-4.281,-2.144,-0.652,-0.199,0.173,-0.500,-0.104,0.000,
0.982,-17.375,-0.668,-4.565,-2.179,-0.654,-0.207,0.176,-0.500,-0.098,0.000,
0.984,-17.151,-0.353,-4.805,-2.214,-0.655,-0.217,0.179,-0.496,-0.089,0.000,
0.986,-16.944,-0.076,-4.990,-2.248,-0.656,-0.226,0.182,-0.488,-0.078,0.000,
0.988,-16.760,0.160,-5.115,-2.282,-0.656,-0.236,0.182,-0.479,-0.067,0.000,
0.990,-16.596,0.357,-5.182,-2.316,-0.656,-0.246,0.180,-0.470,-0.054,0.000,
0.992,-16.444,0.516,-5.202,-2.349,-0.655,-0.257,0.177,-0.463,-0.042,0.000,
0.994,-16.301,0.641,-5.185,-2.382,-0.654,-0.267,0.176,-0.455,-0.029,0.000,
0.996,-16.175,0.736,-5.133,-2.414,-0.653,-0.278,0.177,-0.447,-0.016,4.000,
0.998,-16.076,0.804,-5.051,-2.447,-0.651,-0.288,0.180,-0.438,-0.004,0.000,
1.000,-16.013,0.853,-4.942,-2.479,-0.650,-0.298,0.184,-0.431,0.005,0.000,
1.002,-15.985,0.892,-4.809,-2.511,-0.648,-0.308,0.187,-0.428,0.010,0.000,
1.004,-15.976,0.927,-4.658,-2.543,-0.646,-0.317,0.189,-0.433,0.009,0.000,
1.006,-15.964,0.967,-4.495,-2.575,-0.644,-0.327,0.189,-0.443,0.002,0.000,
1.008,-15.928,1.017,-4.325,-2.607,-0.642,-0.336,0.188,-0.459,-0.010,0.000,
1.010,-15.856,1.076,-4.148,-2.639,-0.640,-0.344,0.188,-0.477,-0.024,0.000,
1.012,-15.744,1.134,-3.966,-2.670,-0.638,-0.353,0.189,-0.497,-0.037,0.000,
1.014,-15.595,1.185,-3.775,-2.702,-0.636,-0.361,0.190,-0.515,-0.048,0.000,
1.016,-15.409,1.222,-3.570,-2.733,-0.634,-0.368,0.189,-0.532,-0.057,0.000,
1.018,-15.194,1.243,-3.353,-2.764,-0.631,-0.375,0.185,-0.547,-0.064,0.000,
1.020,-14.953,1.240,-3.126,-2.794,-0.629,-0.382,0.177,-0.558,-0.065,0.000,
1.022,-14.698,1.209,-2.892,-2.824,-0.626,-0.388,0.166,-0.566,-0.062,0.000,
1.024,-14.442,1.151,-2.660,-2.853,-0.624,-0.394,0.155,-0.573,-0.055,0.000,
1.026,-14.202,1.078,-2.440,-2.882,-0.621,-0.399,0.144,-0.579,-0.047,0.000,
1.028,-13.994,1.003,-2.244,-2.911,-0.619,-0.404,0.133,-0.585,-0.040,0.000,
1.030,-13.819,0.935,-2.081,-2.939,-0.617,-0.409,0.122,-0.591,-0.035,0.000,
1.032,-13.672,0.873,-1.951,-2.966,-0.615,-0.413,0.112,-0.597,-0.032,0.000,
1.034,-13.544,0.811,-1.847,-2.994,-0.614,-0.417,0.106,-0.602,-0.031,0.000,
1.036,-13.431,0.745,-1.762,-3.021,-0.612,-0.420,0.104,-0.604,-0.031,0.000,
1.038,-13.327,0.679,-1.696,-3.048,-0.611,-0.424,0.105,-0.604,-0.032,0.000,
1.040,-13.228,0.625,-1.646,-3.074,-0.609,-0.427,0.109,-0.602,-0.035,0.000,
1.042,-13.136,0.592,-1.613,-3.101,-0.608,-0.431,0.114,-0.600,-0.037,0.000,
1.044,-13.061,0.584,-1.596,-3.127,-0.607,-0.434,0.117,-0.596,-0.036,0.000,
1.046,-13.013,0.602,-1.599,-3.153,-0.606,-0.437,0.118,-0.592,-0.033,0.000,
1.048,-12.993,0.643,-1.628,-3.179,-0.604,-0.440,0.116,-0.589,-0.029,0.000,
1.050,-12.993,0.700,-1.679,-3.205,-0.603,-0.444,0.112,-0.590,-0.026,0.000,
1.052,-13.002,0.765,-1.749,-3.231,-0.602,-0.447,0.106,-0.594,-0.026,0.000,
1.054,-13.008,0.834,-1.830,-3.257,-0.600,-0.450,0.101,-0.602,-0.029,0.000,
1.056,-13.004,0.903,-1.918,-3.283,-0.598,-0.454,0.097,-0.611,-0.033,0.000,
1.058,-12.991,0.968,-2.014,-3.309,-0.597,-0.458,0.093,-0.620,-0.036,0.000,
1.060,-12.975,1.030,-2.120,-3.335,-0.595,-0.462,0.091,-0.625,-0.037,0.000,
1.062,-12.959,1.094,-2.239,-3.361,-0.593,-0.466,0.089,-0.629,-0.036,0.000,
1.064,-12.954,1.168,-2.374,-3.387,-0.590,-0.471,0.089,-0.631,-0.033,0.000,
1.066,-12.969,1.258,-2.521,-3.413,-0.588,-0.475,0.090,-0.631,-0.030,0.000,
1.068,-13.006,1.358,-2.674,-3.439,-0.586,-0.480,0.092,-0.629,-0.029,0.000,
1.070,-13.057,1.460,-2.830,-3.465,-0.583,-0.486,0.093,-0.627,-0.029,0.000,
1.072,-13.111,1.556,-2.985,-3.491,-0.580,-0.491,0.094,-0.626,-0.030,0.000,
1.074,-13.166,1.642,-3.136,-3.517,-0.577,-0.497,0.096,-0.626,-0.029,4.000,
1.076,-13.224,1.716,-3.279,-3.544,-0.574,-0.504,0.099,-0.625,-0.025,0.000,
1.078,-13.292,1.786,-3.413,-3.570,-0.570,-0.510,0.106,-0.622,-0.020,0.000,
1.080,-13.378,1.865,-3.538,-3.597,-0.567,-0.517,0.117,-0.617,-0.015,0.000,
1.082,-13.488,1.968,-3.659,-3.623,-0.563,-0.524,0.130,-0.611,-0.011,0.000,
1.084,-13.623,2.102,-3.774,-3.650,-0.559,-0.531,0.143,-0.602,-0.007,0.000,
1.086,-13.781,2.264,-3.878,-3.678,-0.555,-0.539,0.154,-0.591,-0.004,0.000,
1.088,-13.956,2.438,-3.960,-3.705,-0.550,-0.547,0.162,-0.579,-0.000,0.000,
1.090,-14.148,2.609,-4.010,-3.733,-0.545,-0.555,0.166,-0.568,0.003,2.000,
1.092,-14.356,2.766,-4.024,-3.761,-0.540,-0.563,0.166,-0.560,0.005,0.000,
1.094,-14.582,2.900,-4.004,-3.790,-0.535,-0.571,0.161,-0.554,0.010,0.000,
1.096,-14.826,3.003,-3.957,-3.819,-0.529,-0.579,0.150,-0.553,0.016,0.000,
1.098,-15.085,3.065,-3.889,-3.849,-0.523,-0.587,0.135,-0.558,0.025,0.000,
1.100,-15.357,3.072,-3.797,-3.879,-0.517,-0.594,0.117,-0.568,0.036,0.000,
1.102,-15.638,3.021,-3.673,-3.910,-0.510,-0.602,0.099,-0.581,0.046,0.000,
1.104,-15.916,2.910,-3.519,-3.941,-0.504,-0.609,0.083,-0.596,0.053,0.000,
1.106,-16.185,2.748,-3.346,-3.973,-0.499,-0.616,0.069,-0.609,0.059,0.000,
1.108,-16.447,2.552,-3.169,-4.005,-0.493,-0.623,0.058,-0.619,0.064,0.000,
1.110,-16.711,2.334,-3.001,-4.038,-0.488,-0.629,0.050,-0.624,0.070,0.000,
1.112,-16.990,2.103,-2.851,-4.072,-0.483,-0.635,0.044,-0.626,0.075,0.000,
1.114,-17.293,1.860,-2.723,-4.106,-0.479,-0.641,0.036,-0.627,0.078,0.000,
1.116,-17.625,1.612,-2.619,-4.140,-0.475,-0.647,0.030,-0.629,0.078,0.000,
1.118,-17.979,1.365,-2.540,-4.175,-0.472,-0.652,0.024,-0.632,0.075,0.000,
1.120,-18.348,1.129,-2.489,-4.211,-0.469,-0.657,0.018,-0.639,0.071,0.000,
1.122,-18.725,0.909,-2.465,-4.248,-0.467,-0.662,0.013,-0.648,0.067,0.000,
1.124,-19.103,0.708,-2.466,-4.285,-0.465,-0.667,0.009,-0.660,0.064,0.000,
1.126,-19.477,0.522,-2.482,-4.324,-0.464,-0.672,0.007,-0.672,0.063,0.000,
1.128,-19.844,0.340,-2.497,-4.363,-0.463,-0.677,0.006,-0.684,0.064,0.000,
1.130,-20.207,0.153,-2.499,-4.402,-0.462,-0.682,0.009,-0.695,0.066,0.000,
1.132,-20.566,-0.044,-2.481,-4.443,-0.462,-0.687,0.015,-0.707,0.067,0.000,
1.134,-20.922,-0.248,-2.447,-4.484,-0.462,-0.692,0.022,-0.718,0.067,0.000,
1.136,-21.337,-0.495,-2.402,-4.526,-0.463,-0.697,0.027,-0.730,0.067,0.000,
1.138,-21.755,-0.744,-2.355,-4.568,-0.464,-0.701,0.031,-0.740,0.067,0.000,
1.140,-22.138,-0.975,-2.314,-4.612,-0.465,-0.706,0.032,-0.747,0.066,0.000,
1.142,-22.483,-1.184,-2.279,-4.656,-0.467,-0.711,0.033,-0.749,0.065,0.000,
1.144,-22.807,-1.379,-2.249,-4.701,-0.469,-0.715,0.034,-0.746,0.066,0.000,
1.146,-23.131,-1.570,-2.220,-4.747,-0.472,-0.720,0.037,-0.740,0.069,0.000,
1.148,-23.473,-1.758,-2.185,-4.793,-0.475,-0.724,0.044,-0.734,0.074,0.000,
1.150,-23.845,-1.934,-2.145,-4.840,-0.479,-0.729,0.053,-0.729,0.079,0.000,
1.152,-24.252,-2.082,-2.109,-4.888,-0.483,-0.733,0.065,-0.728,0.083,0.000,
1.154,-24.689,-2.189,-2.083,-4.936,-0.487,-0.737,0.078,-0.731,0.083,0.000,
1.156,-25.146,-2.248,-2.074,-4.986,-0.491,-0.741,0.091,-0.740,0.078,0.000,
1.158,-25.607,-2.263,-2.079,-5.036,-0.496,-0.745,0.102,-0.752,0.067,0.000,
1.160,-26.059,-2.243,-2.095,-5.087,-0.500,-0.750,0.110,-0.765,0.054,0.000,
1.162,-26.491,-2.198,-2.118,-5.139,-0.505,-0.754,0.114,-0.780,0.039,0.000,
1.164,-26.893,-2.138,-2.146,-5.192,-0.509,-0.758,0.116,-0.798,0.025,0.000,
1.166,-27.253,-2.074,-2.185,-5.246,-0.513,-0.762,0.115,-0.819,0.011,0.000,
1.168,-27.570,-2.011,-2.238,-5.300,-0.517,-0.767,0.112,-0.841,-0.000,0.000,
1.170,-27.854,-1.950,-2.307,-5.356,-0.522,-0.771,0.110,-0.861,-0.006,0.000,
