time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
1.061,4.843,-4.015,-2.147,1.017,-0.497,-0.070,0.128,0.344,0.070,0.000,
1.063,5.028,-3.955,-2.058,1.027,-0.505,-0.075,0.127,0.346,0.074,0.000,
1.065,5.227,-3.900,-1.963,1.037,-0.513,-0.079,0.120,0.346,0.075,0.000,
1.067,5.437,-3.855,-1.876,1.047,-0.521,-0.083,0.111,0.345,0.078,0.000,
1.069,5.651,-3.821,-1.806,1.058,-0.529,-0.087,0.103,0.344,0.082,8.000,
1.071,5.869,-3.799,-1.758,1.069,-0.536,-0.090,0.096,0.342,0.088,0.000,
1.073,6.090,-3.792,-1.729,1.081,-0.544,-0.094,0.093,0.340,0.096,0.000,
1.075,6.310,-3.796,-1.715,1.093,-0.552,-0.097,0.095,0.340,0.104,0.000,
1.077,6.522,-3.803,-1.703,1.106,-0.559,-0.101,0.102,0.343,0.113,0.000,
1.079,6.724,-3.802,-1.675,1.119,-0.567,-0.104,0.113,0.347,0.120,0.000,
1.081,6.927,-3.791,-1.622,1.132,-0.574,-0.107,0.124,0.347,0.127,0.000,
1.083,7.147,-3.779,-1.536,1.146,-0.582,-0.111,0.132,0.343,0.133,0.000,
1.085,7.391,-3.785,-1.421,1.160,-0.590,-0.114,0.134,0.335,0.139,0.000,
1.087,7.654,-3.819,-1.284,1.175,-0.597,-0.117,0.132,0.327,0.144,0.000,
1.089,7.925,-3.882,-1.136,1.191,-0.605,-0.119,0.129,0.322,0.145,0.000,
1.091,8.178,-3.964,-0.986,1.206,-0.613,-0.121,0.129,0.321,0.141,8.000,
1.093,8.393,-4.043,-0.845,1.223,-0.620,-0.123,0.134,0.324,0.130,0.000,
1.095,8.557,-4.100,-0.722,1.240,-0.629,-0.125,0.142,0.326,0.114,0.000,
1.097,8.679,-4.128,-0.630,1.257,-0.637,-0.126,0.155,0.328,0.096,0.000,
1.099,8.766,-4.124,-0.572,1.274,-0.645,-0.128,0.171,0.334,0.080,0.000,
1.101,8.822,-4.078,-0.537,1.292,-0.653,-0.129,0.188,0.341,0.066,0.000,
1.103,8.845,-3.978,-0.508,1.309,-0.661,-0.130,0.203,0.347,0.056,0.000,
1.105,8.842,-3.819,-0.473,1.327,-0.669,-0.131,0.214,0.349,0.050,0.000,
1.107,8.829,-3.618,-0.425,1.345,-0.677,-0.132,0.220,0.346,0.047,0.000,
1.109,8.829,-3.399,-0.370,1.362,-0.684,-0.133,0.223,0.339,0.047,0.000,
1.111,8.858,-3.188,-0.315,1.380,-0.691,-0.133,0.222,0.330,0.050,0.000,
1.113,8.929,-3.004,-0.274,1.398,-0.697,-0.134,0.220,0.319,0.058,0.000,
1.115,9.052,-2.865,-0.257,1.415,-0.703,-0.135,0.216,0.307,0.069,8.000,
1.117,9.233,-2.780,-0.272,1.434,-0.709,-0.135,0.210,0.299,0.081,0.000,
1.119,9.478,-2.747,-0.320,1.452,-0.715,-0.136,0.204,0.296,0.094,0.000,
1.121,9.786,-2.759,-0.390,1.471,-0.720,-0.136,0.201,0.304,0.106,0.000,
1.123,10.128,-2.806,-0.470,1.491,-0.726,-0.137,0.203,0.322,0.116,1.000,
1.125,10.460,-2.876,-0.558,1.511,-0.731,-0.138,0.207,0.350,0.122,0.000,
1.127,10.738,-2.958,-0.652,1.532,-0.737,-0.139,0.214,0.384,0.120,0.000,
1.129,10.922,-3.041,-0.750,1.553,-0.743,-0.141,0.219,0.419,0.108,0.000,
1.131,10.994,-3.117,-0.844,1.575,-0.749,-0.142,0.220,0.450,0.088,0.000,
1.133,10.953,-3.184,-0.927,1.597,-0.755,-0.144,0.218,0.471,0.064,0.000,
1.135,10.818,-3.244,-0.994,1.619,-0.762,-0.146,0.211,0.482,0.042,0.000,
1.137,10.617,-3.305,-1.049,1.641,-0.768,-0.148,0.203,0.482,0.025,0.000,
1.139,10.379,-3.371,-1.109,1.662,-0.775,-0.150,0.195,0.475,0.016,0.000,
1.141,10.128,-3.443,-1.190,1.683,-0.781,-0.152,0.190,0.463,0.014,0.000,
1.143,9.883,-3.518,-1.300,1.703,-0.788,-0.154,0.188,0.450,0.020,0.000,
1.145,9.660,-3.587,-1.436,1.723,-0.795,-0.157,0.191,0.439,0.032,8.000,
1.147,9.470,-3.646,-1.588,1.742,-0.803,-0.160,0.195,0.429,0.051,0.000,
1.149,9.328,-3.693,-1.744,1.761,-0.810,-0.163,0.200,0.421,0.073,0.000,
1.151,9.241,-3.732,-1.897,1.780,-0.817,-0.166,0.201,0.415,0.094,0.000,
1.153,9.217,-3.774,-2.045,1.798,-0.825,-0.170,0.198,0.411,0.114,0.000,
1.155,9.263,-3.831,-2.194,1.816,-0.832,-0.174,0.193,0.409,0.136,0.000,
1.157,9.387,-3.909,-2.343,1.835,-0.840,-0.179,0.189,0.411,0.161,0.000,
1.159,9.590,-4.006,-2.486,1.854,-0.848,-0.183,0.192,0.414,0.189,0.000,
1.161,9.874,-4.110,-2.614,1.873,-0.856,-0.188,0.200,0.417,0.219,0.000,
1.163,10.246,-4.206,-2.730,1.893,-0.864,-0.194,0.212,0.420,0.248,0.000,
1.165,10.708,-4.284,-2.841,1.913,-0.872,-0.199,0.222,0.425,0.275,0.000,
1.167,11.258,-4.346,-2.954,1.935,-0.881,-0.205,0.226,0.429,0.299,8.000,
1.169,11.891,-4.401,-3.075,1.957,-0.890,-0.211,0.223,0.434,0.320,0.000,
1.171,12.597,-4.465,-3.200,1.981,-0.898,-0.217,0.217,0.441,0.339,0.000,
1.173,13.356,-4.543,-3.319,2.006,-0.907,-0.223,0.212,0.455,0.357,0.000,
1.175,14.144,-4.626,-3.411,2.033,-0.916,-0.230,0.213,0.474,0.376,0.000,
1.177,14.945,-4.694,-3.467,2.061,-0.926,-0.237,0.219,0.496,0.395,0.000,
1.179,15.754,-4.736,-3.489,2.091,-0.935,-0.244,0.224,0.517,0.414,0.000,
1.181,16.572,-4.758,-3.493,2.122,-0.945,-0.250,0.226,0.534,0.431,4.000,
1.183,17.403,-4.779,-3.495,2.156,-0.954,-0.257,0.222,0.544,0.444,0.000,
1.185,18.252,-4.818,-3.510,2.190,-0.964,-0.264,0.214,0.546,0.453,0.000,
1.187,19.116,-4.887,-3.540,2.227,-0.973,-0.271,0.205,0.543,0.459,8.000,
1.189,19.980,-4.975,-3.574,2.265,-0.983,-0.279,0.201,0.538,0.464,0.000,
1.191,20.832,-5.063,-3.597,2.305,-0.993,-0.286,0.201,0.533,0.470,0.000,
