time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.395,0.051,-0.059,-0.036,0.003,-0.003,-0.000,0.011,-0.001,-0.007,0.000,
0.397,0.080,-0.053,-0.048,0.003,-0.003,-0.001,0.010,0.002,-0.001,0.000,
0.399,0.101,-0.045,-0.061,0.003,-0.003,-0.001,0.009,0.005,0.003,0.000,
0.401,0.109,-0.034,-0.075,0.004,-0.003,-0.001,0.008,0.007,0.005,0.000,
0.403,0.106,-0.023,-0.086,0.004,-0.004,-0.001,0.005,0.008,0.004,0.000,
0.405,0.094,-0.012,-0.089,0.004,-0.004,-0.001,0.002,0.007,0.002,0.000,
0.407,0.074,-0.000,-0.086,0.004,-0.004,-0.001,-0.001,0.006,-0.000,0.000,
0.409,0.048,0.013,-0.078,0.004,-0.004,-0.001,-0.004,0.005,-0.002,0.000,
0.411,0.023,0.028,-0.067,0.005,-0.004,-0.002,-0.005,0.004,-0.002,0.000,
0.413,0.000,0.045,-0.053,0.005,-0.004,-0.002,-0.004,0.003,-0.002,0.000,
0.415,-0.017,0.061,-0.040,0.005,-0.003,-0.002,-0.003,0.004,-0.003,0.000,
0.420,-0.028,0.071,-0.031,0.005,-0.003,-0.002,-0.000,0.005,-0.004,0.000,
0.422,-0.026,0.074,-0.022,0.004,-0.003,-0.002,0.002,0.008,-0.003,0.000,
0.424,-0.017,0.072,-0.016,0.004,-0.003,-0.002,0.004,0.011,-0.001,0.000,
0.426,-0.008,0.064,-0.018,0.004,-0.003,-0.002,0.004,0.013,0.001,0.000,
0.428,-0.004,0.055,-0.024,0.004,-0.003,-0.002,0.003,0.013,0.002,0.000,
0.430,-0.006,0.046,-0.027,0.004,-0.003,-0.002,0.001,0.013,0.003,0.000,
0.432,-0.011,0.036,-0.025,0.004,-0.003,-0.002,-0.001,0.012,0.004,0.000,
0.434,-0.015,0.028,-0.017,0.004,-0.002,-0.002,-0.002,0.010,0.005,0.000,
0.436,-0.013,0.025,-0.007,0.004,-0.002,-0.002,-0.003,0.008,0.007,0.000,
0.438,-0.004,0.026,0.003,0.004,-0.002,-0.002,-0.003,0.007,0.008,0.000,
0.440,0.010,0.029,0.008,0.004,-0.002,-0.002,-0.002,0.007,0.008,0.000,
0.445,0.025,0.032,0.011,0.004,-0.002,-0.002,0.000,0.007,0.008,0.000,
0.447,0.037,0.039,0.001,0.004,-0.002,-0.002,0.004,0.008,0.008,0.000,
0.449,0.041,0.047,-0.017,0.004,-0.002,-0.002,0.008,0.010,0.010,0.000,
0.451,0.036,0.051,-0.032,0.004,-0.002,-0.002,0.011,0.011,0.012,0.000,
