time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds
0.457,-0.034,0.031,-0.019,-0.012,-0.012,-0.008,-0.017,0.009,-0.006,0.000,
0.459,-0.032,0.028,-0.016,-0.012,-0.012,-0.008,-0.013,0.006,-0.009,0.000,
0.461,-0.024,0.027,-0.009,-0.012,-0.012,-0.008,-0.008,0.002,-0.012,0.000,
0.463,-0.010,0.027,0.001,-0.012,-0.012,-0.008,-0.003,-0.002,-0.015,0.000,
0.465,0.004,0.032,0.014,-0.012,-0.012,-0.008,0.001,-0.007,-0.016,0.000,
0.467,0.013,0.045,0.030,-0.012,-0.012,-0.008,0.005,-0.010,-0.014,0.000,
0.469,0.020,0.064,0.045,-0.012,-0.012,-0.008,0.006,-0.014,-0.010,0.000,
0.471,0.031,0.084,0.056,-0.012,-0.011,-0.008,0.004,-0.017,-0.005,0.000,
0.473,0.049,0.097,0.059,-0.012,-0.011,-0.008,0.001,-0.017,-0.000,0.000,
0.475,0.068,0.097,0.052,-0.012,-0.011,-0.008,-0.003,-0.013,0.003,0.000,
0.477,0.079,0.085,0.042,-0.012,-0.011,-0.008,-0.006,-0.008,0.003,0.000,
0.479,0.076,0.065,0.034,-0.012,-0.011,-0.008,-0.008,-0.002,-0.001,0.000,
0.481,0.064,0.040,0.030,-0.012,-0.011,-0.008,-0.008,0.001,-0.006,0.000,
0.483,0.046,0.015,0.031,-0.011,-0.011,-0.008,-0.006,0.002,-0.011,0.000,
0.485,0.031,-0.004,0.034,-0.011,-0.011,-0.008,-0.002,0.003,-0.015,0.000,
0.487,0.022,-0.018,0.038,-0.011,-0.011,-0.008,0.002,0.002,-0.015,0.000,
0.489,0.023,-0.025,0.038,-0.011,-0.011,-0.008,0.005,0.000,-0.013,0.000,
0.491,0.032,-0.024,0.038,-0.011,-0.011,-0.007,0.004,-0.002,-0.008,0.000,
0.493,0.046,-0.019,0.035,-0.011,-0.011,-0.007,0.001,-0.005,-0.004,0.000,
0.495,0.061,-0.017,0.031,-0.011,-0.011,-0.007,-0.005,-0.008,-0.001,0.000,
0.497,0.072,-0.021,0.024,-0.011,-0.011,-0.007,-0.010,-0.009,0.001,0.000,
0.499,0.075,-0.030,0.014,-0.011,-0.011,-0.007,-0.013,-0.010,0.001,0.000,
0.501,0.067,-0.042,-0.001,-0.011,-0.011,-0.007,-0.013,-0.011,0.001,0.000,
0.503,0.052,-0.053,-0.019,-0.011,-0.011,-0.007,-0.010,-0.012,-0.002,0.000,
0.505,0.041,-0.058,-0.039,-0.010,-0.011,-0.007,-0.005,-0.013,-0.005,0.000,
0.507,0.036,-0.054,-0.058,-0.010,-0.011,-0.007,0.000,-0.013,-0.010,0.000,
0.509,0.037,-0.042,-0.074,-0.010,-0.011,-0.007,0.004,-0.012,-0.015,0.000,
0.511,0.040,-0.024,-0.086,-0.010,-0.011,-0.008,0.004,-0.011,-0.019,0.000,
0.513,0.045,-0.005,-0.090,-0.010,-0.011,-0.008,0.001,-0.010,-0.022,0.000,
0.515,0.050,0.012,-0.087,-0.010,-0.011,-0.008,-0.003,-0.007,-0.024,0.000,
0.517,0.055,0.021,-0.076,-0.010,-0.011,-0.008,-0.009,-0.005,-0.023,0.000,
0.519,0.057,0.017,-0.064,-0.010,-0.011,-0.008,-0.014,-0.002,-0.021,0.000,
0.521,0.055,0.000,-0.052,-0.010,-0.011,-0.008,-0.017,0.001,-0.018,0.000,
0.523,0.047,-0.024,-0.040,-0.010,-0.011,-0.008,-0.018,0.003,-0.016,0.000,
0.525,0.037,-0.049,-0.028,-0.009,-0.011,-0.009,-0.017,0.003,-0.016,0.000,
0.527,0.028,-0.069,-0.008,-0.009,-0.011,-0.009,-0.014,0.001,-0.018,0.000,
0.529,0.023,-0.084,0.017,-0.009,-0.012,-0.009,-0.009,-0.002,-0.020,0.000,
0.531,0.022,-0.092,0.040,-0.009,-0.012,-0.009,-0.003,-0.007,-0.023,0.000,
0.533,0.023,-0.094,0.056,-0.009,-0.012,-0.008,0.002,-0.012,-0.025,0.000,
